iter	Logloss
0	0.6292338918
1	0.5637032661
2	0.5147689792
3	0.4776335495
4	0.426780039
5	0.3898065188
6	0.3515255899
7	0.3216712545
8	0.2916926542
9	0.2641114201
10	0.2398963137
11	0.2157663388
12	0.1988375577
13	0.1814296666
14	0.1636784082
15	0.1521399583
16	0.1380125613
17	0.1284741044
18	0.1203550437
19	0.1122714592
20	0.1040935925
21	0.09635808394
22	0.08793931125
23	0.07970430706
24	0.07311478457
25	0.06761084142
26	0.062802425
27	0.05878401146
28	0.05398158361
29	0.04943415787
30	0.04578116974
31	0.04327466829
32	0.04053198435
33	0.03788917137
34	0.03550533705
35	0.03311665029
36	0.03169411364
37	0.02979517393
38	0.02855873062
39	0.02701449875
40	0.02560354147
41	0.02421169326
42	0.02285696695
43	0.02188242664
44	0.02118361379
45	0.01986152558
46	0.0187160625
47	0.01804201309
48	0.01699982652
49	0.01635514297
50	0.01574213972
51	0.01518191197
52	0.01483817347
53	0.01471817562
54	0.01462887858
55	0.01415193882
56	0.01402250988
57	0.01369349581
58	0.01327793021
59	0.01301295423
60	0.01288549682
61	0.01285099139
62	0.01271148602
63	0.01259209325
64	0.01245996721
65	0.01232831711
66	0.01206627715
67	0.01188327253
68	0.01172323965
69	0.01167797051
70	0.0114318294
71	0.01141284919
72	0.01132688497
73	0.01104440979
74	0.01102890189
75	0.01093941782
76	0.01086433887
77	0.01085147553
78	0.01079238868
79	0.0105936422
80	0.01036276725
81	0.01034869329
82	0.01030192136
83	0.01029147961
84	0.01018674797
85	0.009827546999
86	0.009774538275
87	0.009587317028
88	0.009560637407
89	0.00940802615
90	0.009393451075
91	0.009306600304
92	0.00916343784
93	0.009015665183
94	0.008913283442
95	0.00881188522
96	0.008723727729
97	0.008614772444
98	0.008482410323
99	0.008462438409
100	0.008456443143
101	0.008447119313
102	0.008106388045
103	0.008100889503
104	0.007906875646
105	0.007892037091
106	0.007730402477
107	0.007653427975
108	0.007325775119
109	0.007275250662
110	0.007136470685
111	0.007083689223
112	0.007001081869
113	0.00692915652
114	0.006900832798
115	0.006873528958
116	0.006823849879
117	0.006655762001
118	0.006592981522
119	0.006484055223
120	0.006282118641
121	0.006226114748
122	0.006130951413
123	0.006044597127
124	0.005943367698
125	0.005898648414
126	0.00586681353
127	0.005859647952
128	0.005845343937
129	0.005829338449
130	0.005657566859
131	0.005642847673
132	0.005631577095
133	0.005501833797
134	0.005451415679
135	0.005356905439
136	0.005306685733
137	0.005283303564
138	0.005207255803
139	0.005153262289
140	0.00512371967
141	0.005088900191
142	0.005030193163
143	0.004978121284
144	0.004913963234
145	0.004827339987
146	0.004739362044
147	0.004707851764
148	0.004707825782
149	0.004673354948
150	0.004664833164
151	0.004604260285
152	0.004557055614
153	0.004511896896
154	0.004482107932
155	0.004344677752
156	0.004320711324
157	0.004310596262
158	0.004266118979
159	0.004254201105
160	0.004251495479
161	0.004208527061
162	0.004178800147
163	0.00415171289
164	0.004095919541
165	0.004047390387
166	0.004019070269
167	0.003992805112
168	0.003925655862
169	0.003894294843
170	0.003832350906
171	0.003805360287
172	0.003759331447
173	0.003728056296
174	0.003706928078
175	0.003600408601
176	0.003566933778
177	0.003557142669
178	0.003512627727
179	0.003404845959
180	0.003309711361
181	0.003296082994
182	0.003296082368
183	0.003283934509
184	0.00325168209
185	0.003233257837
186	0.003209010881
187	0.003166057307
188	0.003166075464
189	0.003148100759
190	0.003115502512
191	0.003054555689
192	0.003039457525
193	0.003039460968
194	0.003026250087
195	0.003017769102
196	0.002963860417
197	0.002947971486
198	0.002928115451
199	0.002904000928
200	0.002899146886
201	0.002892836807
202	0.002868266368
203	0.002851833982
204	0.002851843686
205	0.002851838364
206	0.002848336475
207	0.002837678116
208	0.002837678116
209	0.002828874202
210	0.002816150719
211	0.002816150719
212	0.002775558614
213	0.00276078312
214	0.002735198407
215	0.002724039617
216	0.002706677776
217	0.002679114672
218	0.002673206966
219	0.002659991838
220	0.002651278265
221	0.002641201204
222	0.002627444849
223	0.002612223159
224	0.002548351385
225	0.002533663789
226	0.002522332893
227	0.002522326632
228	0.002475798446
229	0.002450692975
230	0.002412382897
231	0.002402601664
232	0.002395967966
233	0.002395976575
234	0.002373440989
235	0.002330672092
236	0.002324198881
237	0.002310086134
238	0.002310087855
239	0.002308814282
240	0.002293598578
241	0.002282606131
242	0.00224758119
243	0.00224010533
244	0.002240106895
245	0.002214433389
246	0.002200604278
247	0.002172573303
248	0.00214715421
249	0.002138225605
250	0.002138225605
251	0.002130529036
252	0.002116490139
253	0.002095816797
254	0.00209581398
255	0.002085751514
256	0.002063340694
257	0.002063340694
258	0.002059613621
259	0.002059602978
260	0.002051445177
261	0.002043015763
262	0.002024416745
263	0.002018909152
264	0.002018910404
265	0.002006846446
266	0.001993996874
267	0.001981972568
268	0.001975480592
269	0.001968391918
270	0.001925436455
271	0.001914828475
272	0.001909532184
273	0.001876403925
274	0.001868301793
275	0.001868299602
276	0.001854465395
277	0.001846032578
278	0.001846030231
279	0.001846034613
280	0.001833282334
281	0.001833281239
282	0.001830279348
283	0.001830278409
284	0.001830274966
285	0.001823407444
286	0.001799857287
287	0.001794152301
288	0.001771957081
289	0.001768101689
290	0.00173819706
291	0.00173035379
292	0.00173035379
293	0.00172033232
294	0.001715828661
295	0.001715820781
296	0.001715799862
297	0.001694665361
298	0.001694668491
299	0.001688980803
300	0.001682170119
301	0.001682156189
302	0.00168215118
303	0.001676112436
304	0.001663804949
305	0.001663800409
306	0.001653914584
307	0.001653925384
308	0.001646260681
