iter	Passed	Remaining
176	579	2694
177	597	2757
178	600	2755
179	609	2776
180	612	2773
181	616	2771
182	622	2781
183	629	2793
184	634	2794
185	652	2853
186	656	2856
187	660	2853
188	664	2850
189	669	2856
190	675	2860
191	679	2858
192	686	2870
193	691	2872
194	695	2871
195	714	2931
196	721	2940
197	724	2932
198	726	2925
199	729	2918
200	732	2910
201	736	2911
202	739	2904
203	742	2896
204	744	2887
205	747	2881
206	752	2882
207	755	2877
208	758	2871
209	761	2865
210	764	2858
211	768	2854
212	770	2847
213	773	2841
214	775	2833
215	778	2826
216	781	2821
217	784	2814
218	787	2807
219	789	2800
220	792	2793
221	795	2786
222	799	2785
223	802	2781
224	805	2774
225	808	2767
226	810	2760
227	813	2753
228	816	2749
229	819	2743
230	822	2736
231	824	2730
232	827	2724
233	830	2720
234	833	2713
235	836	2707
236	839	2701
237	841	2693
238	844	2687
239	847	2683
240	850	2677
241	852	2668
242	854	2660
243	856	2654
244	859	2648
245	862	2643
246	865	2637
247	867	2631
248	870	2624
249	872	2616
250	874	2610
251	877	2605
252	880	2600
253	883	2594
254	885	2587
255	888	2581
256	891	2576
257	895	2574
258	897	2568
259	900	2561
260	902	2554
261	904	2548
262	907	2542
263	910	2538
264	913	2532
265	915	2525
266	918	2520
267	920	2514
268	923	2509
269	926	2504
270	929	2499
271	931	2493
272	934	2489
273	937	2484
274	941	2481
275	946	2483
276	949	2478
277	952	2473
278	955	2468
279	961	2473
280	965	2470
281	969	2467
282	972	2462
283	979	2469
284	982	2463
285	985	2459
286	987	2453
287	991	2450
288	994	2447
289	997	2441
290	1000	2436
291	1003	2432
292	1006	2428
293	1013	2434
294	1017	2430
295	1020	2426
296	1023	2423
297	1029	2424
298	1033	2422
299	1036	2418
300	1041	2419
301	1045	2417
302	1048	2412
303	1051	2406
304	1056	2406
305	1059	2403
306	1062	2397
307	1063	2389
308	1066	2384
309	1068	2377
310	1071	2373
311	1074	2369
312	1077	2364
313	1079	2358
314	1082	2353
315	1084	2347
316	1088	2344
317	1090	2338
318	1092	2332
319	1094	2325
320	1097	2320
321	1099	2314
322	1102	2309
323	1104	2304
324	1106	2298
325	1109	2293
326	1111	2287
327	1113	2281
328	1115	2275
329	1118	2271
330	1121	2266
331	1123	2260
332	1125	2254
333	1128	2250
334	1130	2244
335	1132	2238
336	1135	2233
337	1137	2228
338	1139	2222
339	1141	2216
340	1144	2212
341	1146	2206
342	1148	2200
343	1151	2195
344	1152	2189
345	1154	2183
346	1157	2177
347	1159	2172
348	1162	2167
349	1165	2163
350	1167	2159
351	1170	2155
352	1173	2151
353	1175	2145
354	1177	2140
355	1179	2134
356	1182	2129
357	1184	2124
358	1186	2118
359	1188	2113
360	1190	2107
361	1192	2102
362	1195	2097
363	1197	2092
364	1200	2088
365	1202	2082
366	1204	2077
367	1206	2072
368	1208	2067
369	1210	2061
370	1212	2056
371	1216	2053
372	1220	2050
373	1222	2046
374	1225	2041
375	1227	2036
376	1229	2031
377	1231	2027
378	1233	2021
379	1235	2016
380	1237	2011
381	1239	2005
382	1241	2000
383	1243	1995
384	1246	1990
385	1248	1986
386	1250	1980
387	1252	1975
388	1254	1970
389	1256	1965
390	1258	1960
391	1261	1956
392	1265	1953
393	1267	1948
394	1269	1943
395	1271	1939
396	1275	1938
397	1279	1935
398	1282	1932
399	1286	1929
400	1289	1925
401	1290	1920
402	1294	1916
403	1298	1915
404	1301	1911
405	1303	1907
406	1306	1902
407	1309	1899
408	1313	1898
409	1316	1894
410	1319	1891
411	1322	1887
412	1328	1888
413	1331	1884
414	1333	1880
415	1336	1876
416	1339	1872
417	1341	1868
418	1344	1864
419	1352	1867
420	1355	1863
421	1358	1860
422	1363	1859
423	1366	1856
424	1369	1852
425	1371	1848
426	1374	1844
427	1379	1843
428	1381	1839
429	1384	1835
430	1386	1830
431	1388	1825
432	1393	1824
433	1395	1820
434	1397	1815
435	1399	1810
436	1401	1805
437	1403	1801
438	1406	1797
439	1409	1794
440	1412	1790
441	1414	1786
442	1417	1781
443	1418	1776
444	1420	1772
445	1424	1769
446	1426	1764
447	1428	1760
448	1430	1755
449	1432	1750
450	1435	1747
451	1437	1742
452	1439	1738
453	1441	1734
454	1444	1729
455	1446	1725
456	1448	1720
457	1450	1716
458	1452	1711
459	1455	1708
460	1457	1704
461	1460	1700
462	1462	1695
463	1464	1691
464	1466	1686
465	1468	1682
466	1471	1678
467	1473	1674
468	1475	1670
469	1477	1665
470	1479	1661
471	1481	1657
472	1483	1652
473	1485	1648
474	1488	1644
475	1489	1640
476	1491	1635
477	1493	1631
478	1495	1627
479	1497	1622
480	1499	1618
481	1502	1614
482	1504	1610
483	1506	1606
484	1508	1602
485	1510	1597
486	1512	1593
487	1515	1589
488	1518	1586
489	1520	1582
490	1523	1578
491	1525	1574
492	1527	1570
493	1529	1566
494	1531	1562
495	1533	1558
496	1536	1554
497	1538	1550
498	1540	1546
499	1542	1542
500	1544	1538
501	1546	1533
502	1548	1529
503	1551	1526
504	1553	1522
505	1555	1518
506	1557	1514
507	1558	1509
508	1560	1505
509	1563	1502
510	1567	1499
511	1570	1496
512	1572	1492
513	1574	1488
514	1576	1484
515	1578	1480
516	1580	1476
517	1583	1473
518	1585	1469
519	1587	1465
520	1589	1461
521	1591	1457
522	1593	1453
523	1595	1449
524	1598	1446
525	1600	1442
526	1602	1438
527	1604	1434
528	1606	1430
529	1608	1426
530	1610	1422
531	1612	1418
532	1614	1414
533	1616	1410
534	1618	1406
535	1620	1402
536	1623	1399
537	1625	1395
538	1627	1392
539	1630	1389
540	1632	1385
541	1634	1381
542	1636	1377
543	1639	1374
544	1641	1370
545	1643	1366
546	1645	1362
547	1648	1359
548	1650	1356
549	1652	1352
550	1656	1349
551	1658	1345
552	1660	1342
553	1665	1340
554	1669	1338
555	1672	1335
556	1675	1332
557	1681	1331
558	1685	1329
559	1688	1326
560	1690	1322
561	1693	1319
562	1699	1319
563	1702	1316
564	1705	1313
565	1708	1310
566	1712	1307
567	1714	1304
568	1717	1300
569	1719	1296
570	1721	1293
571	1723	1289
572	1727	1287
573	1732	1286
574	1737	1284
575	1742	1282
576	1747	1280
577	1749	1277
578	1752	1274
579	1755	1271
580	1761	1270
581	1765	1267
582	1769	1265
583	1771	1262
584	1778	1261
585	1781	1258
586	1783	1255
587	1786	1251
588	1791	1250
589	1794	1247
590	1797	1243
591	1801	1241
592	1804	1238
593	1809	1236
594	1811	1232
595	1813	1229
596	1815	1225
597	1817	1221
598	1819	1218
599	1822	1215
600	1825	1212
601	1827	1208
602	1829	1204
603	1831	1200
604	1833	1197
605	1835	1193
606	1838	1190
607	1840	1186
608	1842	1183
609	1844	1179
610	1846	1175
611	1848	1172
612	1850	1168
613	1853	1164
614	1855	1161
615	1857	1158
616	1860	1154
617	1862	1151
618	1864	1147
619	1866	1143
620	1869	1140
621	1871	1137
622	1873	1133
623	1875	1130
624	1877	1126
625	1879	1122
626	1881	1119
627	1883	1115
628	1885	1112
629	1888	1109
630	1890	1105
631	1893	1102
632	1895	1098
633	1897	1095
634	1899	1091
635	1901	1088
636	1903	1084
637	1905	1081
638	1907	1077
639	1909	1073
640	1911	1070
641	1913	1066
642	1915	1063
643	1917	1060
644	1919	1056
645	1921	1053
646	1923	1049
647	1925	1046
648	1927	1042
649	1930	1039
650	1933	1036
651	1935	1033
652	1937	1029
653	1939	1026
654	1941	1022
655	1943	1019
656	1945	1015
657	1947	1012
658	1949	1008
659	1952	1005
660	1954	1002
661	1956	998
662	1958	995
663	1960	992
664	1962	988
665	1964	985
666	1966	981
667	1968	978
668	1970	975
669	1972	971
670	1974	968
671	1976	964
672	1978	961
673	1980	958
674	1982	954
675	1984	951
676	1986	947
677	1988	944
678	1990	941
679	1992	937
680	1994	934
681	1996	931
682	1999	927
683	2001	924
684	2002	921
685	2004	917
686	2006	914
687	2008	910
688	2010	907
689	2013	904
690	2016	901
691	2019	898
692	2021	895
693	2023	892
694	2025	888
695	2027	885
696	2030	882
697	2033	879
698	2036	877
699	2039	873
700	2042	871
701	2046	868
702	2049	865
703	2051	862
704	2054	859
705	2058	857
706	2063	855
707	2066	852
708	2068	849
709	2070	845
710	2072	842
711	2075	839
712	2079	836
713	2082	833
714	2084	830
715	2087	827
716	2090	824
717	2095	822
718	2098	820
719	2101	817
720	2103	814
721	2105	810
722	2109	808
723	2113	805
724	2115	802
725	2117	799
726	2119	796
727	2122	792
728	2124	789
729	2127	786
730	2129	783
731	2131	780
732	2133	777
733	2135	773
734	2137	770
735	2140	767
736	2143	764
737	2145	761
738	2147	758
739	2149	755
740	2151	752
741	2153	748
742	2155	745
743	2158	742
744	2161	739
745	2163	736
746	2165	733
747	2167	730
748	2169	727
749	2171	723
750	2174	720
751	2176	717
752	2178	714
753	2180	711
754	2181	708
755	2183	704
756	2185	701
757	2188	698
758	2190	695
759	2192	692
760	2194	689
761	2196	686
762	2198	682
763	2200	679
764	2202	676
765	2205	673
766	2207	670
767	2209	667
768	2211	664
769	2213	661
770	2215	657
771	2217	654
772	2219	651
773	2221	648
774	2224	645
775	2226	642
776	2228	639
777	2230	636
778	2232	633
779	2234	630
780	2237	627
781	2239	624
782	2242	621
783	2244	618
784	2246	615
785	2248	612
786	2250	609
787	2252	606
788	2255	603
789	2257	600
790	2259	596
791	2261	593
792	2263	590
793	2265	587
794	2269	585
795	2271	582
796	2273	579
797	2275	575
798	2277	572
799	2279	569
800	2281	566
801	2283	563
802	2286	560
803	2288	557
804	2290	554
805	2291	551
806	2294	548
807	2295	545
808	2297	542
809	2300	539
810	2302	536
811	2304	533
812	2306	530
813	2308	527
814	2310	524
815	2312	521
816	2314	518
817	2317	515
818	2319	512
819	2321	509
820	2323	506
821	2324	503
822	2326	500
823	2328	497
824	2331	494
825	2333	491
826	2335	488
827	2337	485
828	2339	482
829	2341	479
830	2343	476
831	2345	473
832	2348	470
833	2350	467
834	2353	464
835	2355	462
836	2357	459
837	2359	456
838	2361	453
839	2363	450
840	2365	447
841	2367	444
842	2369	441
843	2371	438
844	2374	435
845	2376	432
846	2378	429
847	2381	426
848	2383	423
849	2386	421
850	2389	418
851	2392	415
852	2395	412
853	2398	409
854	2402	407
855	2405	404
856	2407	401
857	2409	398
858	2412	396
859	2415	393
860	2417	390
861	2420	387
862	2422	384
863	2425	381
864	2429	379
865	2432	376
866	2435	373
867	2437	370
868	2440	367
869	2445	365
870	2448	362
871	2450	359
872	2453	356
873	2455	354
874	2457	351
875	2462	348
876	2465	345
877	2467	342
878	2469	339
879	2471	337
880	2473	334
881	2477	331
882	2479	328
883	2481	325
884	2483	322
885	2485	319
886	2487	316
887	2489	313
888	2493	311
889	2495	308
890	2497	305
891	2499	302
892	2501	299
893	2503	296
894	2505	293
895	2508	291
896	2510	288
897	2512	285
898	2514	282
899	2516	279
900	2518	276
901	2520	273
902	2523	271
903	2525	268
904	2527	265
905	2529	262
906	2531	259
907	2533	256
908	2535	253
909	2537	250
910	2540	248
911	2542	245
912	2544	242
913	2546	239
914	2548	236
915	2549	233
916	2551	230
917	2554	228
918	2556	225
919	2558	222
920	2560	219
921	2562	216
922	2564	213
923	2566	211
924	2568	208
925	2571	205
926	2573	202
927	2575	199
928	2578	197
929	2580	194
930	2583	191
931	2585	188
932	2588	185
933	2590	183
934	2592	180
935	2594	177
936	2596	174
937	2598	171
938	2600	168
939	2603	166
940	2605	163
941	2607	160
942	2609	157
943	2611	154
944	2613	152
945	2614	149
946	2616	146
947	2619	143
948	2621	140
949	2623	138
950	2625	135
951	2627	132
952	2629	129
953	2631	126
954	2634	124
955	2636	121
956	2638	118
957	2640	115
958	2642	112
959	2644	110
960	2646	107
961	2648	104
962	2651	101
963	2653	99
964	2655	96
965	2657	93
966	2659	90
967	2661	87
968	2663	85
969	2666	82
970	2668	79
971	2670	76
972	2672	74
973	2674	71
974	2676	68
975	2678	65
976	2680	63
977	2683	60
978	2685	57
979	2687	54
980	2688	52
981	2690	49
982	2693	46
983	2695	43
984	2697	41
985	2700	38
986	2702	35
987	2704	32
988	2706	30
989	2708	27
990	2711	24
991	2714	21
992	2716	19
993	2718	16
994	2720	13
995	2723	10
996	2725	8
997	2727	5
998	2729	2
999	2731	0
