iter	Passed	Remaining
316	1011	2178
317	1013	2174
318	1016	2170
319	1019	2167
320	1023	2163
321	1025	2159
322	1028	2156
323	1031	2151
324	1033	2146
325	1037	2144
326	1039	2139
327	1041	2134
328	1043	2129
329	1046	2124
330	1049	2120
331	1053	2118
332	1055	2114
333	1058	2111
334	1061	2108
335	1064	2104
336	1068	2101
337	1071	2098
338	1073	2093
339	1079	2096
340	1086	2100
341	1089	2096
342	1092	2092
343	1095	2088
344	1099	2088
345	1103	2086
346	1107	2083
347	1109	2079
348	1112	2075
349	1117	2075
350	1120	2071
351	1123	2068
352	1126	2064
353	1128	2058
354	1130	2054
355	1134	2051
356	1136	2047
357	1138	2042
358	1140	2037
359	1142	2031
360	1145	2027
361	1148	2023
362	1151	2019
363	1153	2015
364	1155	2010
365	1157	2005
366	1159	2000
367	1162	1995
368	1165	1992
369	1167	1987
370	1169	1982
371	1171	1978
372	1174	1974
373	1177	1970
374	1180	1968
375	1183	1963
376	1185	1958
377	1187	1953
378	1189	1948
379	1191	1944
380	1195	1942
381	1198	1938
382	1200	1933
383	1202	1928
384	1204	1924
385	1206	1919
386	1208	1914
387	1211	1911
388	1213	1906
389	1215	1901
390	1218	1897
391	1220	1893
392	1223	1889
393	1225	1885
394	1228	1881
395	1230	1877
396	1233	1872
397	1235	1868
398	1237	1863
399	1240	1860
400	1242	1856
401	1245	1852
402	1248	1848
403	1250	1844
404	1252	1840
405	1255	1836
406	1257	1832
407	1261	1830
408	1264	1826
409	1266	1822
410	1268	1817
411	1270	1813
412	1273	1809
413	1276	1806
414	1278	1802
415	1280	1798
416	1283	1793
417	1285	1789
418	1287	1785
419	1290	1781
420	1293	1778
421	1295	1774
422	1297	1769
423	1299	1765
424	1301	1761
425	1303	1756
426	1305	1752
427	1308	1749
428	1310	1744
429	1313	1740
430	1315	1736
431	1317	1732
432	1320	1728
433	1322	1724
434	1325	1721
435	1327	1717
436	1329	1713
437	1331	1709
438	1334	1704
439	1336	1700
440	1338	1696
441	1341	1693
442	1343	1689
443	1345	1684
444	1347	1680
445	1349	1676
446	1352	1672
447	1354	1668
448	1357	1665
449	1359	1661
450	1362	1658
451	1364	1654
452	1366	1649
453	1368	1645
454	1371	1642
455	1373	1638
456	1375	1634
457	1377	1630
458	1380	1627
459	1382	1623
460	1384	1619
461	1388	1616
462	1390	1612
463	1392	1608
464	1394	1604
465	1397	1601
466	1399	1597
467	1401	1593
468	1404	1590
469	1407	1586
470	1409	1582
471	1411	1579
472	1413	1575
473	1415	1571
474	1418	1567
475	1420	1564
476	1423	1560
477	1425	1556
478	1427	1552
479	1429	1548
480	1431	1545
481	1434	1541
482	1437	1538
483	1439	1534
484	1441	1530
485	1443	1526
486	1445	1522
487	1447	1518
488	1449	1514
489	1452	1511
490	1454	1508
491	1456	1504
492	1459	1500
493	1461	1496
494	1463	1493
495	1465	1489
496	1468	1486
497	1470	1482
498	1473	1478
499	1475	1475
500	1477	1471
501	1479	1467
502	1481	1463
503	1484	1460
504	1486	1457
505	1488	1453
506	1490	1449
507	1492	1445
508	1494	1442
509	1496	1438
510	1499	1435
511	1501	1431
512	1504	1427
513	1506	1424
514	1508	1420
515	1510	1416
516	1512	1412
517	1515	1410
518	1518	1407
519	1520	1403
520	1522	1399
521	1524	1395
522	1526	1392
523	1528	1388
524	1531	1385
525	1533	1382
526	1536	1378
527	1538	1375
528	1541	1372
529	1543	1369
530	1546	1365
531	1549	1363
532	1552	1359
533	1554	1356
534	1556	1352
535	1558	1349
536	1560	1345
537	1563	1342
538	1565	1339
539	1568	1335
540	1571	1332
541	1574	1330
542	1576	1326
543	1578	1323
544	1581	1320
545	1584	1317
546	1586	1313
547	1588	1310
548	1590	1306
549	1592	1303
550	1595	1300
551	1598	1297
552	1600	1293
553	1602	1290
554	1605	1286
555	1607	1283
556	1609	1279
557	1612	1277
558	1614	1274
559	1617	1270
560	1619	1267
561	1621	1263
562	1623	1260
563	1625	1256
564	1629	1254
565	1631	1250
566	1633	1247
567	1636	1244
568	1638	1240
569	1640	1237
570	1642	1234
571	1645	1231
572	1647	1227
573	1649	1224
574	1652	1221
575	1654	1217
576	1656	1214
577	1660	1211
578	1662	1208
579	1664	1205
580	1666	1202
581	1668	1198
582	1671	1195
583	1673	1191
584	1676	1189
585	1678	1185
586	1680	1182
587	1683	1179
588	1685	1176
589	1687	1172
590	1690	1169
591	1693	1166
592	1695	1163
593	1697	1160
594	1699	1157
595	1702	1153
596	1704	1150
597	1707	1147
598	1709	1144
599	1712	1141
600	1714	1138
601	1716	1135
602	1719	1131
603	1721	1128
604	1724	1126
605	1726	1122
606	1729	1119
607	1731	1116
608	1733	1112
609	1735	1109
610	1738	1106
611	1740	1103
612	1743	1100
613	1745	1097
614	1747	1094
615	1750	1090
616	1752	1087
617	1755	1084
618	1757	1081
619	1759	1078
620	1761	1075
621	1764	1072
622	1766	1068
623	1768	1065
624	1771	1063
625	1774	1060
626	1776	1056
627	1778	1053
628	1780	1050
629	1783	1047
630	1785	1043
631	1788	1041
632	1790	1038
633	1792	1034
634	1794	1031
635	1797	1028
636	1799	1025
637	1801	1022
638	1804	1019
639	1807	1016
640	1809	1013
641	1811	1010
642	1813	1007
643	1815	1003
644	1819	1001
645	1821	998
646	1823	994
647	1825	991
648	1828	988
649	1830	985
650	1832	982
651	1836	980
652	1838	977
653	1840	973
654	1843	970
655	1845	967
656	1847	964
657	1850	961
658	1852	958
659	1854	955
660	1857	952
661	1859	949
662	1861	946
663	1863	942
664	1866	940
665	1868	937
666	1870	933
667	1872	930
668	1874	927
669	1876	924
670	1879	921
671	1881	918
672	1883	915
673	1886	912
674	1888	909
675	1890	906
676	1892	902
677	1894	899
678	1896	896
679	1899	893
680	1901	890
681	1903	887
682	1905	884
683	1908	881
684	1910	878
685	1912	875
686	1915	872
687	1917	869
688	1919	866
689	1921	863
690	1923	860
691	1925	857
692	1928	854
693	1931	851
694	1933	848
695	1935	845
696	1937	842
697	1939	839
698	1941	836
699	1944	833
700	1946	830
701	1949	827
702	1951	824
703	1953	821
704	1955	818
705	1957	815
706	1959	812
707	1963	809
708	1966	806
709	1968	803
710	1970	800
711	1972	797
712	1974	794
713	1976	791
714	1980	789
715	1982	786
716	1985	783
717	1988	780
718	1990	777
719	1992	775
720	1996	772
721	1998	769
722	2000	766
723	2002	763
724	2004	760
725	2007	757
726	2009	754
727	2012	751
728	2014	748
729	2016	745
730	2019	743
731	2021	740
732	2023	737
733	2026	734
734	2029	731
735	2031	728
736	2033	725
737	2035	722
738	2037	719
739	2040	716
740	2043	714
741	2045	711
742	2047	708
743	2050	705
744	2052	702
745	2054	699
746	2057	696
747	2059	693
748	2061	690
749	2064	688
750	2066	685
751	2068	682
752	2070	679
753	2073	676
754	2075	673
755	2078	670
756	2080	667
757	2082	664
758	2084	662
759	2087	659
760	2089	656
761	2092	653
762	2094	650
763	2096	647
764	2098	644
765	2100	641
766	2102	638
767	2105	635
768	2107	633
769	2109	630
770	2112	627
771	2114	624
772	2116	621
773	2118	618
774	2121	615
775	2123	612
776	2125	610
777	2127	607
778	2130	604
779	2132	601
780	2134	598
781	2137	595
782	2139	592
783	2141	590
784	2144	587
785	2146	584
786	2149	581
787	2151	578
788	2155	576
789	2158	573
790	2160	570
791	2162	568
792	2165	565
793	2167	562
794	2171	559
795	2173	557
796	2176	554
797	2178	551
798	2180	548
799	2182	545
800	2186	543
801	2190	540
802	2193	538
803	2195	535
804	2197	532
805	2199	529
806	2204	527
807	2207	524
808	2209	521
809	2211	518
810	2213	515
811	2216	513
812	2220	510
813	2222	507
814	2224	504
815	2226	502
816	2228	499
817	2230	496
818	2236	494
819	2239	491
820	2242	488
821	2244	486
822	2246	483
823	2251	480
824	2254	478
825	2256	475
826	2258	472
827	2260	469
828	2262	466
829	2266	464
830	2268	461
831	2271	458
832	2273	455
833	2275	452
834	2277	450
835	2280	447
836	2283	444
837	2285	441
838	2287	439
839	2289	436
840	2292	433
841	2294	430
842	2297	427
843	2299	424
844	2301	422
845	2303	419
846	2305	416
847	2307	413
848	2309	410
849	2312	408
850	2315	405
851	2317	402
852	2319	399
853	2321	396
854	2323	394
855	2325	391
856	2328	388
857	2330	385
858	2332	382
859	2335	380
860	2337	377
861	2339	374
862	2341	371
863	2344	368
864	2346	366
865	2348	363
866	2350	360
867	2352	357
868	2355	355
869	2357	352
870	2359	349
871	2362	346
872	2364	343
873	2366	341
874	2368	338
875	2370	335
876	2372	332
877	2374	329
878	2377	327
879	2379	324
880	2381	321
881	2384	318
882	2386	316
883	2388	313
884	2391	310
885	2393	308
886	2396	305
887	2398	302
888	2400	299
889	2402	296
890	2404	294
891	2407	291
892	2409	288
893	2411	285
894	2413	283
895	2415	280
896	2418	277
897	2420	274
898	2422	272
899	2424	269
900	2427	266
901	2429	263
902	2431	261
903	2433	258
904	2435	255
905	2437	252
906	2440	250
907	2442	247
908	2444	244
909	2446	241
910	2448	239
911	2450	236
912	2453	233
913	2455	231
914	2457	228
915	2460	225
916	2462	222
917	2464	220
918	2466	217
919	2468	214
920	2471	211
921	2473	209
922	2475	206
923	2477	203
924	2479	201
925	2481	198
926	2483	195
927	2485	192
928	2488	190
929	2490	187
930	2492	184
931	2495	182
932	2497	179
933	2499	176
934	2501	173
935	2504	171
936	2506	168
937	2508	165
938	2510	163
939	2512	160
940	2515	157
941	2517	155
942	2521	152
943	2523	149
944	2525	147
945	2528	144
946	2530	141
947	2533	138
948	2535	136
949	2538	133
950	2540	130
951	2542	128
952	2544	125
953	2546	122
954	2549	120
955	2552	117
956	2555	114
957	2557	112
958	2559	109
959	2561	106
960	2563	104
961	2566	101
962	2570	98
963	2573	96
964	2576	93
965	2578	90
966	2580	88
967	2584	85
968	2587	82
969	2591	80
970	2593	77
971	2595	74
972	2598	72
973	2602	69
974	2605	66
975	2607	64
976	2609	61
977	2612	58
978	2616	56
979	2619	53
980	2622	50
981	2624	48
982	2626	45
983	2628	42
984	2633	40
985	2636	37
986	2638	34
987	2640	32
988	2643	29
989	2645	26
990	2648	24
991	2651	21
992	2654	18
993	2656	16
994	2658	13
995	2660	10
996	2664	8
997	2666	5
998	2669	2
999	2671	0
